5c6fe03b-cd46-4639-9a99-6b933e6b922b|KUMON inglês Ana e Erick|f|gasto_fixo|||0
b6d3ef53-a148-42ad-9428-d58400171e65|Lanailla - Cortina - casa 26|f|gasto_variavel|||0
283c34b5-b18f-4cb4-bb3b-f52784b38d62|Lanches e Cafés|f|gasto_variavel|4e453541-98a0-4bc5-bc62-2cee0b871101|Alimentação|0
894fc4f1-5e3c-499b-af45-866468b424d9|Lava rápido|f|despesa|||0
9a81f505-7d84-4ff7-a9a3-59fd36c57bde|Lavanderia|f|gasto_variavel|||0
debdfd8f-b169-4111-a758-3c12984344e8|Lazer/Entreterimento|f|despesa|||0
4168cdc6-fdf7-43a7-8fb7-9eaa21ba4eb7|Leandro Tetros (parcela imóvel casa 26)|f|gasto_variavel|||0
3c81fe7f-cbb7-4a67-a0cb-502f7e74976c|Limpeza e Produtos|f|gasto_variavel|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
84d5a303-6cbb-49c3-af0b-335eb61c1c84|Luz|f|gasto_variavel|18268d6a-9b1b-4142-8185-cc0736fd4bc0|Despesas fixas|6
6817f05e-550f-4329-9b58-fbbb69d18353|Manutenção corretiva do imóvel|f|gasto_variavel|b0a9ea30-4966-454d-817a-35e9db1b220a|Investimentos|2
33961093-dcee-43d0-999e-bdbb151de304|Manutenção da Casa|f|gasto_variavel|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
a97ac7ca-175a-415b-87b9-88d78a60c2f8|Manutenção de Veículos|f|gasto_variavel|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
5b1f7019-9af4-4aef-8640-c01c2acb5092|MERCADO LIVRE|f|gasto_variavel|||0
bd3f77f1-5529-4941-bc3c-3086f3d4f13d|multa de trânsito|f|despesa|||0
0b69bad3-7ca3-4b1a-af0a-60dc44dc97ea|Multas de Trânsito|f|gasto_variavel|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
b4575557-3425-4324-8baf-8d4ee898db8a|Não identificado|f|gasto_variavel|||0
548043c3-5e2b-47af-99c2-2724afd167ef|Não identificado|f|gasto_variavel|b4575557-3425-4324-8baf-8d4ee898db8a|Não identificado|1
c55bb05e-e294-4c37-bc77-c7f8de3b6590|não informado|f|gasto_variavel|b315d7ac-0cb4-4656-8a20-0397f7d3c523|não informado|1
b315d7ac-0cb4-4656-8a20-0397f7d3c523|não informado|f|gasto_variavel|||0
ecfd8e43-6f8c-468b-ba24-84cd2de71f94|Parcela imóvel casa 26|f|investimento|||0
f6411348-ceb2-4903-b214-0fffe66ea60f|Pediatra Henrique|f|gasto_variavel|||0
9a570926-911f-4c4c-b6ae-cdb466d9a2ee|Pensão Alimentícia - Erick|f|gasto_variavel|||0
2267141f-f6a7-4433-8753-dc85fe256316|Pensão Erick|f|gasto_fixo|||0
71edf3c9-29e7-4c07-bc46-3e7ede893c8c|Personal Ana|f|gasto_variavel|||0
ac164a74-1383-4525-98c5-86a7d591ee56|Personal Leila e Gilberto|f|despesa|||0
cc385251-6f76-48a8-ae38-0b91bc31d284|Plano de Saúde|f|gasto_fixo|52c7f83b-0ab8-42c8-b76e-7f6575150b48|Saúde e Bem-estar|0
85cd6b56-d655-4419-b44b-74740d5d0c6e|presentes|f|despesa|||0
79c995d3-025a-4eee-9eac-b940b9e36eb0|procuração|f|despesa|||0
59da4377-c3eb-4905-bd30-6addaf1d0f0f|Psicóloga Ana|f|gasto_variavel|||0
0be9c922-f3bf-4aeb-ab4c-4dee719942c5|Psicóloga Erick|f|gasto_variavel|||0
5e01b23d-321e-4475-aaef-9aba889fb8b4|Recarga do celular|f|gasto_variavel|||0
ed4cc45d-50fe-4e66-92fc-3201d0c0759d|Restaurante Escolar|f|gasto_variavel|||0
55589b2a-5288-4aa3-994c-298c0bc4ad3d|Restaurante Gilberto|f|despesa|||0
b56e56c6-74e7-4ade-8470-42d80aff011c|Restaurantes e Bares|f|gasto_variavel|4e453541-98a0-4bc5-bc62-2cee0b871101|Alimentação|0
ad26aeff-e33f-4b4d-bf66-7ebee89199a1|Ricardo Roberto (luminárias casa 26)|f|gasto_variavel|||0
443e948c-8090-4cff-88f4-e1299bad61b3|Roberto Jorge Imovel Manifesto|f|gasto_variavel|b0a9ea30-4966-454d-817a-35e9db1b220a|Investimentos|1
7501014c-fd8f-485d-a7f1-cb71545413cc|Sala comercial leila|f|investimento|||0
fa83ddce-4827-4243-8641-4e637c740820|salão Leila|f|despesa|||0
86d2585d-16c5-4fe7-8165-ea926d4e6418|Saúde|f|gasto_variavel|||0
e2a97da8-483c-47f5-8607-adce219b60e5|Saúde|f|gasto_variavel|bfb1f3cf-b648-4fcb-a173-117b57ceb318|Despesas com pessoal|1
52c7f83b-0ab8-42c8-b76e-7f6575150b48|Saúde e Bem-estar|f|gasto_variavel|||0
84455be3-bcb2-47f4-9538-5bf3bc15c8a7|Saúde Gilberto|f|despesa|||0
